id,title,date,assignee,word_count,date_parsed,year,type_document,text_for_rag
JP-6938618-B2,"Systems and methods for visualization of health data, as well as user assistance tools for continuous glucose monitoring",2021-09-22,デックスコム・インコーポレーテッド,18,2021-09-22,2021,Certificat d'utilité,"[Certificat d'utilité] TITLE: Systems and methods for visualization of health data, as well as user assistance tools for continuous glucose monitoring"
US-10449371-B2,Patient-guided programming algorithms and user interfaces for neurostimulator programming,2019-10-22,Boston Scientific Neuromodulation Corporation,9,2019-10-22,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Patient-guided programming algorithms and user interfaces for neurostimulator programming
US-10857208-B2,Methods of inducing melanogenesis in a subject,2020-12-08,Clinuvel Pharmaceuticals Limited,7,2020-12-08,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Methods of inducing melanogenesis in a subject
US-12033737-B2,Streamed communication of updated control information to a medical device via an intermediate device,2024-07-09,"Medtronic Minimed, Inc.",14,2024-07-09,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Streamed communication of updated control information to a medical device via an intermediate device
US-11638840-B2,"Radiotherapy methods, systems, and workflow-oriented graphical user interfaces",2023-05-02,"Varian Medical Systems, Inc.",8,2023-05-02,2023,Certificat d'utilité,"[Certificat d'utilité] TITLE: Radiotherapy methods, systems, and workflow-oriented graphical user interfaces"
US-11263772-B2,Computer assisted identification of appropriate anatomical structure for medical device placement during a surgical procedure,2022-03-01,Holo Surgical Inc.,15,2022-03-01,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Computer assisted identification of appropriate anatomical structure for medical device placement during a surgical procedure
US-11183492-B2,Multilevel template assisted wafer bonding,2021-11-23,"Skorpios Technologies, Inc.",5,2021-11-23,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Multilevel template assisted wafer bonding
JP-6496876-B1,Interview system and program,2019-04-10,株式会社メディアコンテンツファクトリー,4,2019-04-10,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Interview system and program
US-11497580-B2,Cleaning of a surgical instrument force sensor,2022-11-15,"Intuitive Surgical Operations, Inc.",7,2022-11-15,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Cleaning of a surgical instrument force sensor
US-11402665-B2,Optical attachment for surgical loupe glasses,2022-08-02,"Lsi Solutions, Inc.",6,2022-08-02,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Optical attachment for surgical loupe glasses
US-10750970-B2,Implantable cardioverter-defibrillator (ICD) tachyarrhythmia detection modifications responsive to detected pacing,2020-08-25,"Medtronic, Inc.",10,2020-08-25,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Implantable cardioverter-defibrillator (ICD) tachyarrhythmia detection modifications responsive to detected pacing
US-11328795-B2,"Intelligent planning, execution, and reporting of clinical trials",2022-05-10,"TRIALS.AI, Inc.",8,2022-05-10,2022,Certificat d'utilité,"[Certificat d'utilité] TITLE: Intelligent planning, execution, and reporting of clinical trials"
RU-2763670-C1,Driven propulsion and control method for an interventional surgical robot,2021-12-30,"Бэйцзин Вемед Медикал Эквипмент Ко., Лтд.",10,2021-12-30,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Driven propulsion and control method for an interventional surgical robot
US-10537586-B2,System and method for diagnosis and treatment,2020-01-21,Pop Test Oncology Llc,7,2020-01-21,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: System and method for diagnosis and treatment
US-11911174-B2,Systems and methods for prevention of pressure ulcers,2024-02-27,"University Of Massachusetts, Worcester Polytechnic Institute",8,2024-02-27,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Systems and methods for prevention of pressure ulcers
JP-7583074-B2,Patient Interface,2024-11-13,レスメド・プロプライエタリー・リミテッド,2,2024-11-13,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Patient Interface
US-10909416-B2,Deep variational method for deformable image registration,2021-02-02,Siemens Healthcare Gmbh,7,2021-02-02,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Deep variational method for deformable image registration
KR-102747267-B1,Solid-state imaging element and electronic device,2024-12-26,소니 세미컨덕터 솔루션즈 가부시키가이샤,6,2024-12-26,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Solid-state imaging element and electronic device
JP-7282085-B2,System for displaying oxygen status indicators,2023-05-26,マシモ・コーポレイション,6,2023-05-26,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: System for displaying oxygen status indicators
US-11064902-B2,"Systems, methods, and media for automatically diagnosing intraductal papillary mucinous neosplasms using multi-modal magnetic resonance imaging data",2021-07-20,"Mayo Foundation For Medical Education And Research, University Of Central Florida Research Foundation, Inc.",17,2021-07-20,2021,Certificat d'utilité,"[Certificat d'utilité] TITLE: Systems, methods, and media for automatically diagnosing intraductal papillary mucinous neosplasms using multi-modal magnetic resonance imaging data"
CN-112168359-B,"Main hand clamping control device, main operating hand and minimally invasive surgery robot",2022-04-26,武汉联影智融医疗科技有限公司,13,2022-04-26,2022,Certificat d'utilité,"[Certificat d'utilité] TITLE: Main hand clamping control device, main operating hand and minimally invasive surgery robot"
US-11382732-B2,"Container, apparatus and method for handling an implant",2022-07-12,Nova Plasma Ltd.,8,2022-07-12,2022,Certificat d'utilité,"[Certificat d'utilité] TITLE: Container, apparatus and method for handling an implant"
US-10575140-B2,Medical device communications network,2020-02-25,"DePuy Synthes Products, Inc.",4,2020-02-25,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Medical device communications network
US-11331203-B2,Insertion tool for implant and methods of use,2022-05-17,"Institute for Musculoskeletal Science and Education, Ltd.",8,2022-05-17,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Insertion tool for implant and methods of use
TW-I793615-B,Semiconductor device and method for forming the same,2023-02-21,台灣積體電路製造股份有限公司,8,2023-02-21,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Semiconductor device and method for forming the same
US-10363125-B2,Method of making implantable medical devices having controlled surface properties,2019-07-30,"Vactronix Scientific, Llc",10,2019-07-30,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Method of making implantable medical devices having controlled surface properties
CN-112041014-B,Catheter wetting device,2023-10-13,康沃特克有限公司,3,2023-10-13,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Catheter wetting device
US-10876903-B2,Multi-purpose MEMS thermopile sensors,2020-12-29,Xiang Zheng Tu,4,2020-12-29,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Multi-purpose MEMS thermopile sensors
US-11701184-B2,System and method for catheter detection in fluoroscopic images and updating displayed position of catheter,2023-07-18,Covidien Lp,15,2023-07-18,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: System and method for catheter detection in fluoroscopic images and updating displayed position of catheter
US-10742687-B2,Determining a device profile and anomalous behavior associated with a device in a network,2020-08-11,Ordr Inc.,14,2020-08-11,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Determining a device profile and anomalous behavior associated with a device in a network
US-11857434-B2,Spinal implant and assembly,2024-01-02,"X-Spine Systems, Inc.",4,2024-01-02,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Spinal implant and assembly
US-12048632-B2,Expandable interbody implant,2024-07-30,Bret Michael Berry,3,2024-07-30,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Expandable interbody implant
US-10859568-B2,Device and method for performing a diagnostic test,2020-12-08,"i-calQ, LLC",8,2020-12-08,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Device and method for performing a diagnostic test
US-11925335-B2,Surgical instrument with slip ring assembly to power ultrasonic transducer,2024-03-12,Cilag Gmbh International,10,2024-03-12,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Surgical instrument with slip ring assembly to power ultrasonic transducer
AU-2019202651-B2,Processed adipose tissue,2020-09-10,Lifecell Corporation,3,2020-09-10,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Processed adipose tissue
AU-2021258099-B2,Improving Material Identification using Multi-Energy CT Image Data,2022-12-01,Mars Bioimaging Limited,8,2022-12-01,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Improving Material Identification using Multi-Energy CT Image Data
US-10932915-B2,Moment induced total arthroplasty prosthetic,2021-03-02,Depuy Ireland Unlimited Company,5,2021-03-02,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Moment induced total arthroplasty prosthetic
US-11164655-B2,Systems and methods for predicting homologous recombination deficiency status of a specimen,2021-11-02,"Tempus Labs, Inc.",12,2021-11-02,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Systems and methods for predicting homologous recombination deficiency status of a specimen
JP-6681442-B2,Method and lighting device including mounting the lighting device on a fixture,2020-04-15,"ビノド ヴイ パシー, ビノド  ヴイ パシー",12,2020-04-15,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Method and lighting device including mounting the lighting device on a fixture
US-10799309-B2,Multi-functional foot pedal assembly for controlling a robotic surgical system,2020-10-13,Verb Surgical Inc.,10,2020-10-13,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Multi-functional foot pedal assembly for controlling a robotic surgical system
US-11058631-B2,Process for making controlled release medical implant and non-implant products,2021-07-13,Robert W. Adams,10,2021-07-13,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Process for making controlled release medical implant and non-implant products
US-10905839-B1,Patient airway dome and methods of making and using same,2021-02-02,Ikonx Incorporated,10,2021-02-02,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Patient airway dome and methods of making and using same
US-10869700-B2,Fiber-reinforced composite orthopaedic device having embedded electronics,2020-12-22,"Smith & Nephew, Inc.",7,2020-12-22,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Fiber-reinforced composite orthopaedic device having embedded electronics
JP-7141500-B2,surgical robot,2022-09-22,"川崎重工業株式会社, 株式会社メディカロイド",2,2022-09-22,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: surgical robot
US-10973486-B2,Systems and methods for rapid neural network-based image segmentation and radiopharmaceutical uptake determination,2021-04-13,"Progenics Pharmaceuticals, Inc., Exini Diagnostics Ab",13,2021-04-13,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Systems and methods for rapid neural network-based image segmentation and radiopharmaceutical uptake determination
US-12017031-B2,Nanopatterned medical device with enhanced cellular interaction,2024-06-25,"Sorrento Therapeutics, Inc.",7,2024-06-25,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Nanopatterned medical device with enhanced cellular interaction
US-11977817-B2,Systems and methods for optimizing fit of an implant to anatomy,2024-05-07,"Smith & Nephew, Inc.",11,2024-05-07,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Systems and methods for optimizing fit of an implant to anatomy
JP-7386632-B2,handheld surgical instruments,2023-11-27,コヴィディエン リミテッド パートナーシップ,3,2023-11-27,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: handheld surgical instruments
AU-2018204854-B2,Sensor assembly and method for measuring forces and torques,2020-09-24,Stryker Corporation,9,2020-09-24,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Sensor assembly and method for measuring forces and torques
US-11918466-B2,Medical device delivery system and methods of delivering a medical device,2024-03-05,"Medtronic, Inc.",11,2024-03-05,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Medical device delivery system and methods of delivering a medical device
US-11051810-B2,Modular surgical instrument with configurable operating mode,2021-07-06,Cilag Gmbh International,7,2021-07-06,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Modular surgical instrument with configurable operating mode
US-11298127-B2,Surgical stapling system having a lockout mechanism for an incompatible cartridge,2022-04-12,Cilag GmbH Interational,11,2022-04-12,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Surgical stapling system having a lockout mechanism for an incompatible cartridge
US-11214621-B2,Methods for treating chronic sinusitis with nasal polyps by administering an IL-4R antagonist,2022-01-04,"Sanofi Biotechnology, Regeneron Pharmaceuticals, Inc.",13,2022-01-04,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Methods for treating chronic sinusitis with nasal polyps by administering an IL-4R antagonist
US-12172017-B2,Vagus nerve stimulation to treat neurodegenerative disorders,2024-12-24,Setpoint Medical Corporation,7,2024-12-24,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Vagus nerve stimulation to treat neurodegenerative disorders
US-11849956-B2,Devices and methods for delivering an implant to a vascular disorder,2023-12-26,"Arissa Medical, Inc.",11,2023-12-26,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Devices and methods for delivering an implant to a vascular disorder
US-10716944-B2,Systems and methods for treating cardiac arrhythmias,2020-07-21,"Cardiac Pacemakers, Inc.",7,2020-07-21,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Systems and methods for treating cardiac arrhythmias
US-11317982-B2,Image processing circuits for real-time visualizations using MRI image data and predefined data of surgical tools,2022-05-03,"Clearpoint Neuro, Inc.",16,2022-05-03,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Image processing circuits for real-time visualizations using MRI image data and predefined data of surgical tools
US-10994148-B2,Systems and methods for treating cardiac arrhythmias,2021-05-04,"Cardiac Pacemakers, Inc.",7,2021-05-04,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Systems and methods for treating cardiac arrhythmias
US-11317915-B2,Universal cartridge based key feature that unlocks multiple lockout arrangements in different surgical staplers,2022-05-03,Cilag Gmbh International,14,2022-05-03,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Universal cartridge based key feature that unlocks multiple lockout arrangements in different surgical staplers
US-11160989-B2,Systems and methods for treating cardiac arrhythmias,2021-11-02,"Cardiac Pacemakers, Inc.",7,2021-11-02,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Systems and methods for treating cardiac arrhythmias
US-11727827-B2,Anatomical model and method for surgical training,2023-08-15,"Intuitive Surgical Operations, Inc.",7,2023-08-15,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Anatomical model and method for surgical training
US-11941050-B2,Systems and methods for segmenting surgical videos,2024-03-26,Verily Life Sciences Llc,7,2024-03-26,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Systems and methods for segmenting surgical videos
US-11979028-B2,Method of making and using an apparatus for a locomotive micro-implant using active electromagnetic propulsion,2024-05-07,The Board Of Trustees Of The Leland Stanford Junior University,15,2024-05-07,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Method of making and using an apparatus for a locomotive micro-implant using active electromagnetic propulsion
AU-2018233000-B2,Method and apparatus for supplying energy to an implant,2020-08-13,Implantica Patent Ltd,9,2020-08-13,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Method and apparatus for supplying energy to an implant
EP-3589348-B1,Flexible tip catheter,2023-12-06,Covidien LP,3,2023-12-06,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Flexible tip catheter
US-11318250-B2,"Inductively rechargeable external energy source, charger, system and method for a transcutaneous inductive charger for an implantable medical device",2022-05-03,"Medtronic, Inc.",19,2022-05-03,2022,Certificat d'utilité,"[Certificat d'utilité] TITLE: Inductively rechargeable external energy source, charger, system and method for a transcutaneous inductive charger for an implantable medical device"
US-10535088-B2,Network-based marketplace service for facilitating purchases of bundled services and products,2020-01-14,Mdsave Shared Services Inc.,11,2020-01-14,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Network-based marketplace service for facilitating purchases of bundled services and products
US-11998677-B2,Surgical fluid management,2024-06-04,"Medtronic Xomed, Inc.",3,2024-06-04,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Surgical fluid management
US-11564818-B2,Vascular implant,2023-01-31,Neovase Medical Ltd.,2,2023-01-31,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Vascular implant
US-11717284-B2,Surgical needle coatings and methods,2023-08-08,Cilag Gmbh International,5,2023-08-08,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Surgical needle coatings and methods
JP-7054349-B2,Injection pump system including temperature compensation for injection rate adjustment,2022-04-13,デカ・プロダクツ・リミテッド・パートナーシップ,10,2022-04-13,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Injection pump system including temperature compensation for injection rate adjustment
US-10828158-B2,Catheter shaft construction for TAVR delivery systems,2020-11-10,"St. Jude Medical, Cardiology Division, Inc.",7,2020-11-10,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Catheter shaft construction for TAVR delivery systems
US-10716571-B2,Devices and methods for left atrial appendage closure,2020-07-21,Sentreheart Llc,8,2020-07-21,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Devices and methods for left atrial appendage closure
US-11712246-B2,Method for controlling cutting member actuation for powered surgical stapler,2023-08-01,Cilag Gmbh International,10,2023-08-01,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Method for controlling cutting member actuation for powered surgical stapler
CN-110559083-B,Surgical robot and control method and control device for tail end instrument of surgical robot,2020-08-25,深圳市精锋医疗科技有限公司,15,2020-08-25,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Surgical robot and control method and control device for tail end instrument of surgical robot
US-10568322-B2,Medium chain peroxycarboxylic acid compositions,2020-02-25,Ecolab Usa Inc.,5,2020-02-25,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Medium chain peroxycarboxylic acid compositions
US-11951018-B2,Implant with improved flow characteristics,2024-04-09,"Institute for Musculoskeletal Science and Education, Ltd.",5,2024-04-09,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Implant with improved flow characteristics
JP-6545335-B2,"Pluripotent embryonic-like stem cells, compositions, methods and uses thereof",2019-07-17,"エイビーティー ホールディング カンパニー, エイビーティー  ホールディング  カンパニー",9,2019-07-17,2019,Certificat d'utilité,"[Certificat d'utilité] TITLE: Pluripotent embryonic-like stem cells, compositions, methods and uses thereof"
US-11191470-B2,Systems and methods of determining location using a medical device,2021-12-07,Zoll Medical Corporation,10,2021-12-07,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Systems and methods of determining location using a medical device
US-10608092-B2,Semiconductor power devices manufactured with self-aligned processes and more reliable electrical contacts,2020-03-31,Alpha And Omega Semiconductor Incorporated,12,2020-03-31,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Semiconductor power devices manufactured with self-aligned processes and more reliable electrical contacts
CN-211407436-U,Mechanical perfusion preservation device for organism organs,2020-09-04,天一阁医疗科技(广州)有限公司,7,2020-09-04,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Mechanical perfusion preservation device for organism organs
US-10636325-B2,Simulating eye surgery,2020-04-28,Bioniko Consulting Llc,3,2020-04-28,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Simulating eye surgery
US-11744635-B2,Sterile medical instrument charging device,2023-09-05,Cilag Gmbh International,5,2023-09-05,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Sterile medical instrument charging device
US-11656448-B2,Method and apparatus for quantitative hyperspectral fluorescence and reflectance imaging for surgical guidance,2023-05-23,The Trustees Of Dartmouth College,13,2023-05-23,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Method and apparatus for quantitative hyperspectral fluorescence and reflectance imaging for surgical guidance
US-10426605-B2,Device and method for mitral valve regurgitation treatment,2019-10-01,"Sino Medical Sciences Technology, Inc.",8,2019-10-01,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Device and method for mitral valve regurgitation treatment
JP-7362480-B2,Heart and lung monitoring using coherent signal distribution,2023-10-17,ユニバーシティ・オブ・ノートル・ダム・デュ・ラック,8,2023-10-17,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Heart and lung monitoring using coherent signal distribution
US-11464990-B2,"Azygos, internal thoracic, and/or intercostal vein implantation and use of medical devices",2022-10-11,"Cardiac Pacemakers, Inc.",12,2022-10-11,2022,Certificat d'utilité,"[Certificat d'utilité] TITLE: Azygos, internal thoracic, and/or intercostal vein implantation and use of medical devices"
JP-6661836-B2,"Artificial lens device, system and method",2020-03-11,"オメガ オフサルミックス エルエルシーＯｍｅｇａ Ｏｐｈｔｈａｌｍｉｃｓ Ｌｌｃ, オメガ  オフサルミックス  エルエルシー",6,2020-03-11,2020,Certificat d'utilité,"[Certificat d'utilité] TITLE: Artificial lens device, system and method"
AU-2019204241-B2,Surgical apparatus,2020-07-30,Covidien Lp,2,2020-07-30,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Surgical apparatus
US-10856769-B2,Method and system for superimposing virtual anatomical landmarks on an image,2020-12-08,St. Jude Medical International Holding S.àr.l.,11,2020-12-08,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Method and system for superimposing virtual anatomical landmarks on an image
US-11147836-B2,Method for producing an osteoinductive calcium phosphate and products thus obtained,2021-10-19,Kuros Biosciences B.V.,11,2021-10-19,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Method for producing an osteoinductive calcium phosphate and products thus obtained
US-RE49973-E,"Expandable intervertebral implant, system, kit and method",2024-05-21,"DePuy Synthes Products, Inc.",7,2024-05-21,2024,Certificat d'utilité,"[Certificat d'utilité] TITLE: Expandable intervertebral implant, system, kit and method"
JP-7362686-B2,Surgical patient side cart with sterile interface,2023-10-17,インテュイティブ サージカル オペレーションズ， インコーポレイテッド,7,2023-10-17,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Surgical patient side cart with sterile interface
JP-6685991-B2,"Bismuth-thiol as a disinfectant for biomedical use, including treatment of bacterial biofilms and other uses",2020-04-22,"マイクロビオン コーポレーション, マイクロビオン  コーポレーション",15,2020-04-22,2020,Certificat d'utilité,"[Certificat d'utilité] TITLE: Bismuth-thiol as a disinfectant for biomedical use, including treatment of bacterial biofilms and other uses"
AU-2017265091-B2,Topical sanitizing formulations and uses thereof,2019-02-14,"Innovative Biodefense, Inc.",6,2019-02-14,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Topical sanitizing formulations and uses thereof
JP-7222462-B2,medical device,2023-02-15,マーリン エムディー ピーティーイー リミテッド,2,2023-02-15,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: medical device
US-10786354-B2,Transcatheter valve implantation access sheaths,2020-09-29,"St. Jude Medical, Cardiology Division, Inc.",5,2020-09-29,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Transcatheter valve implantation access sheaths
US-11896837-B2,Energy transfer control adapted to a medical device system,2024-02-13,Peter Forsell,9,2024-02-13,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Energy transfer control adapted to a medical device system
US-10242565-B2,Hearing device and methods for interactive wireless control of an external appliance,2019-03-26,"iHear Medical, Inc.",12,2019-03-26,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Hearing device and methods for interactive wireless control of an external appliance
US-11395707-B2,Surgical robot for stereotactic surgery and method for controlling stereotactic surgery robot,2022-07-26,Koh Young Technology Inc.,12,2022-07-26,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Surgical robot for stereotactic surgery and method for controlling stereotactic surgery robot
US-11154307-B2,Surgical drill and method of controlling the automatic stop thereof,2021-10-26,Orion Biotech Inc.,10,2021-10-26,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Surgical drill and method of controlling the automatic stop thereof
US-11299782-B2,Methods for predicting anti-cancer response,2022-04-12,"Children's Medical Center Corporation, The Technical University Of Denmark, Dana-Farber Cancer Institute, Inc., The Brigham And Women's Hospital, Inc.",5,2022-04-12,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Methods for predicting anti-cancer response
KR-102492134-B1,Detectors for optical sensors and optical detection,2023-01-27,트리나미엑스 게엠베하,7,2023-01-27,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Detectors for optical sensors and optical detection
US-10687722-B2,Identifying ambiguous cardiac signals for electrophysiologic mapping,2020-06-23,"Medtronic, Inc.",7,2020-06-23,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Identifying ambiguous cardiac signals for electrophysiologic mapping
US-10899575-B2,Linear media handling system and devices produced using the same,2021-01-26,"Infinity Physics, Llc",10,2021-01-26,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Linear media handling system and devices produced using the same
US-11129614-B2,Adapter assemblies for interconnecting surgical loading units and handle assemblies,2021-09-28,Covidien Lp,10,2021-09-28,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Adapter assemblies for interconnecting surgical loading units and handle assemblies
US-11730549-B2,Method and device for navigating active surgical instruments,2023-08-22,Fiagon Gmbh,8,2023-08-22,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Method and device for navigating active surgical instruments
KR-102543773-B1,Acquisition Probes and Methods of Their Use,2023-06-16,더 보드 오브 리젠츠 오브 더 유니버시티 오브 텍사스 시스템,7,2023-06-16,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Acquisition Probes and Methods of Their Use
US-11483086-B2,Service layer time synchronization,2022-10-25,"Convida Wireless, Llc",4,2022-10-25,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Service layer time synchronization
CN-211723416-U,Interventional operation robot catheter guide wire propulsion device,2020-10-23,北京唯迈医疗设备有限公司,8,2020-10-23,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Interventional operation robot catheter guide wire propulsion device
US-11330973-B2,Portable and ergonomic endoscope with disposable cannula,2022-05-17,Micronvision Corp,7,2022-05-17,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Portable and ergonomic endoscope with disposable cannula
US-11583677-B2,Cochlear implant headpiece,2023-02-21,Advanced Bionics Ag,3,2023-02-21,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Cochlear implant headpiece
US-10751146-B2,Medical adherence device,2020-08-25,"Healthbeacon, Ltd.",3,2020-08-25,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Medical adherence device
JP-6668418-B2,Composite prosthesis having outer polymer support structure and method of manufacturing the same,2020-03-18,"マッケ カーディオバスキュラー エルエルシー, マッケ  カーディオバスキュラー  エルエルシー",13,2020-03-18,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Composite prosthesis having outer polymer support structure and method of manufacturing the same
US-11413741-B2,"Surgical instrument housing, and related systems, and methods",2022-08-16,"Intuitive Surgical Operations, Inc.",8,2022-08-16,2022,Certificat d'utilité,"[Certificat d'utilité] TITLE: Surgical instrument housing, and related systems, and methods"
US-9940508-B2,"Event detection, confirmation and publication system that integrates sensor data and social media",2018-04-10,Blast Motion Inc.,13,2018-04-10,2018,Certificat d'utilité,"[Certificat d'utilité] TITLE: Event detection, confirmation and publication system that integrates sensor data and social media"
US-11103238-B2,Surgical fastener,2021-08-31,"C.R. Bard, Inc.",2,2021-08-31,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Surgical fastener
US-11051813-B2,Powered surgical instruments with firing system lockout arrangements,2021-07-06,Cilag Gmbh International,8,2021-07-06,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Powered surgical instruments with firing system lockout arrangements
US-10709881-B2,Apparatus for administering small volume oral transmucosal dosage forms,2020-07-14,"Acelrx Pharmaceuticals, Inc.",9,2020-07-14,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Apparatus for administering small volume oral transmucosal dosage forms
US-10476317-B2,Integrated implantable TETs housing including fins and coil loops,2019-11-12,Tci Llc,9,2019-11-12,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Integrated implantable TETs housing including fins and coil loops
JP-6578319-B2,Photothermal substrate for selective transfection of cells,2019-09-18,"ザ リージェンツ オブ ザ ユニバーシティ オブ カリフォルニア, ザ  リージェンツ  オブ  ザ  ユニバーシティ  オブ  カリフォルニア",7,2019-09-18,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Photothermal substrate for selective transfection of cells
US-11217342-B2,Ingestible event marker data framework,2022-01-04,"Otsuka Pharmaceutical Co., Ltd.",5,2022-01-04,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Ingestible event marker data framework
